9.2857506000E+00	1.2934314000E+01	2.3907046320E+00
8.7108615000E+00	9.5533571000E+00	2.4135227200E+00
9.0464093000E+00	8.3906413000E+00	2.2364532950E+00
8.4620114000E+00	7.4740620000E+00	2.0079116820E+00
7.8844611000E+00	6.7872082000E+00	1.7719080450E+00
6.9705670000E+00	3.8115975000E+00	2.0215508940E+00
7.7217280000E+00	3.9284923000E+00	1.8978593350E+00
8.4939127000E+00	3.2174926000E+00	2.1865942480E+00
9.9258577000E+00	3.2936599000E+00	2.0540864470E+00
1.0200064000E+01	2.3495090000E+00	2.3227705960E+00
9.1227600000E+00	1.4006477000E+00	2.6912283900E+00
1.0336042000E+01	1.0420898000E+00	2.6697220800E+00
1.0585583000E+01	0.0000000000E+00	2.8221912380E+00
7.7037233000E+00	6.0936529000E+00	1.5895087720E+00
7.0499797000E+00	5.5552685000E+00	1.5631153580E+00
7.0919907000E+00	4.9081776000E+00	1.6336145400E+00
7.3810814000E+00	4.4631414000E+00	1.7243363860E+00
9.9853788000E+00	1.2016268000E+01	2.4218876360E+00
9.9212626000E+00	1.0648344000E+01	2.4130601880E+00
1.1211058000E+01	1.3423751000E+01	2.3715960980E+00
1.0200067000E+01	9.3393130000E+00	2.2798118590E+00
1.0569437000E+01	8.4794846000E+00	2.0892848970E+00
9.9361214000E+00	7.5490066000E+00	1.9749267100E+00
9.1509063000E+00	7.5712350000E+00	2.0464963910E+00
8.5733560000E+00	6.8843812000E+00	1.8196098800E+00
8.1860273000E+00	6.2165931000E+00	1.6031651500E+00
7.8998079000E+00	4.4971030000E+00	1.6903452870E+00
8.5700800000E+00	3.9639320000E+00	1.8659031390E+00
9.5450212000E+00	4.0400993000E+00	1.8334209920E+00
1.0337161000E+01	4.1162666000E+00	1.7975132470E+00
1.1281635000E+01	3.2936599000E+00	1.9716408250E+00
1.1655591000E+01	2.1780925000E+00	2.2757053380E+00
1.1974864000E+01	9.6395185000E-01	2.5584831240E+00
1.2577291000E+01	0.0000000000E+00	2.7070107460E+00
8.0052895000E+00	5.5230378000E+00	1.5050816540E+00
7.5229856000E+00	5.4000976000E+00	1.5270187850E+00
7.8120764000E+00	4.9550614000E+00	1.5694677830E+00
1.1137465000E+01	1.1767713000E+01	2.4134173390E+00
1.1349519000E+01	1.0461275000E+01	2.3538293840E+00
1.2192091000E+01	1.2645715000E+01	2.3930165770E+00
1.3168356000E+01	1.3792518000E+01	2.3318209650E+00
1.1741293000E+01	9.3297326000E+00	2.1837673190E+00
1.1540604000E+01	8.5492026000E+00	2.0027983190E+00
1.1088261000E+01	7.7493955000E+00	1.8075070380E+00
1.0583943000E+01	7.6711676000E+00	1.8953700070E+00
1.0557894000E+01	7.2258763000E+00	1.7911548610E+00
9.9100726000E+00	7.1037153000E+00	1.8331017490E+00
9.2622509000E+00	6.9815543000E+00	1.8454439640E+00
8.8749222000E+00	6.3137662000E+00	1.5905938150E+00
8.4875935000E+00	5.6459781000E+00	1.4800000190E+00
8.4634458000E+00	4.5732703000E+00	1.6663122180E+00
8.2943803000E+00	5.0780016000E+00	1.5844397540E+00
9.0270837000E+00	4.5732703000E+00	1.7022039890E+00
9.4027696000E+00	4.6692893000E+00	1.6909580230E+00
9.8831805000E+00	4.7874231000E+00	1.6769483090E+00
1.0655078000E+01	4.8750739000E+00	1.6602373120E+00
1.1205468000E+01	4.1924339000E+00	1.7646543980E+00
1.2165176000E+01	4.2381342000E+00	1.7324516770E+00
1.2854635000E+01	3.3159344000E+00	1.9259061810E+00
1.3181315000E+01	2.1442420000E+00	2.2526149750E+00
1.3637785000E+01	9.7730095000E-01	2.5215945240E+00
1.4569000000E+01	0.0000000000E+00	2.6282162670E+00
1.2434768000E+01	1.1481890000E+01	2.3857889180E+00
1.2873870000E+01	1.0398941000E+01	2.3064720630E+00
1.3293930000E+01	1.2492726000E+01	2.3822259900E+00
1.4558545000E+01	1.2876137000E+01	2.3721532820E+00
1.5125654000E+01	1.4161284000E+01	2.3461570740E+00
1.3366610000E+01	9.3366348000E+00	2.1411139970E+00
1.2358995000E+01	8.5683279000E+00	1.9624264240E+00
1.1928725000E+01	7.8751987000E+00	1.7788040640E+00
1.1566529000E+01	7.3823319000E+00	1.6493008140E+00
1.1062212000E+01	7.3041041000E+00	1.7064676280E+00
1.0969656000E+01	6.8047478000E+00	1.5912299160E+00
1.0487352000E+01	6.6818076000E+00	1.6037569050E+00
9.8395301000E+00	6.5596466000E+00	1.6225104330E+00
9.3572261000E+00	6.4367064000E+00	1.6078906060E+00
9.4522013000E+00	5.8918585000E+00	1.4800000190E+00
8.9698974000E+00	5.7689183000E+00	1.4800000190E+00
8.8454433000E+00	5.3097180000E+00	1.5907597540E+00
8.7376480000E+00	4.9541067000E+00	1.6257650850E+00
9.2032931000E+00	4.9734580000E+00	1.6484384540E+00
9.6837040000E+00	5.0915918000E+00	1.6487963200E+00
1.0164115000E+01	5.2097256000E+00	1.6388826370E+00
1.0683904000E+01	5.2884815000E+00	1.6274209020E+00
1.1174867000E+01	4.9538298000E+00	1.6442472930E+00
1.1801411000E+01	5.0620878000E+00	1.6092317100E+00
1.2485078000E+01	5.1369082000E+00	1.5895392890E+00
1.3140117000E+01	4.2686012000E+00	1.7106254100E+00
1.4329156000E+01	3.2855187000E+00	1.9600546360E+00
1.4707987000E+01	2.2070282000E+00	2.2615692620E+00
1.5091135000E+01	1.1980104000E+00	2.4610204700E+00
1.6560708000E+01	0.0000000000E+00	2.6118865010E+00
1.3888221000E+01	1.1564716000E+01	2.3548142910E+00
1.4428428000E+01	1.0518640000E+01	2.2526299950E+00
1.6132570000E+01	1.3143897000E+01	2.3727142810E+00
1.5414109000E+01	1.1819992000E+01	2.3398962020E+00
1.7085600000E+01	1.4514369000E+01	2.3446116450E+00
1.4678696000E+01	9.4327430000E+00	2.0682277680E+00
1.4145525000E+01	8.8081713000E+00	1.9616301060E+00
1.3246751000E+01	8.6406033000E+00	1.9668638710E+00
1.3062530000E+01	8.0332385000E+00	1.8282308580E+00
1.2503042000E+01	7.9386467000E+00	1.7961485390E+00
1.2140846000E+01	7.4457799000E+00	1.6689007280E+00
1.1956277000E+01	7.0059159000E+00	1.5656695370E+00
1.1473973000E+01	6.8829756000E+00	1.5462491510E+00
1.1381417000E+01	6.3836194000E+00	1.4800000190E+00
1.0899113000E+01	6.2606791000E+00	1.4800000190E+00
1.0416809000E+01	6.1377389000E+00	1.4800000190E+00
9.9345053000E+00	6.0147987000E+00	1.4800000190E+00
9.8081581000E+00	5.5507921000E+00	1.6005752090E+00
9.3277472000E+00	5.4326582000E+00	1.6028702260E+00
1.0290462000E+01	5.6737323000E+00	1.5863676070E+00
1.0810251000E+01	5.7524882000E+00	1.5758874420E+00
1.1203693000E+01	5.3672374000E+00	1.6011264320E+00
1.1830237000E+01	5.4754954000E+00	1.5658841130E+00
1.3143832000E+01	5.2112774000E+00	1.5821914670E+00
1.2456781000E+01	5.5837534000E+00	1.5483860970E+00
1.3977957000E+01	4.8170056000E+00	1.6400883200E+00
1.4267393000E+01	4.2229008000E+00	1.7449407580E+00
1.5456676000E+01	4.3217169000E+00	1.7660682200E+00
1.5864538000E+01	3.3145875000E+00	2.0187351700E+00
1.6243586000E+01	2.2424097000E+00	2.2705597880E+00
1.6378213000E+01	1.0019588000E+00	2.4954912660E+00
1.8016106000E+01	1.0001659000E+00	2.5292305950E+00
1.8552417000E+01	0.0000000000E+00	2.6662592890E+00
1.5984235000E+01	1.0690609000E+01	2.2054829600E+00
1.5836439000E+01	9.4784434000E+00	1.9693214890E+00
1.7600076000E+01	1.3557006000E+01	2.3448703290E+00
1.7116096000E+01	1.2101968000E+01	2.3188209530E+00
1.9055463000E+01	1.4808716000E+01	2.2697374820E+00
1.5029066000E+01	8.8843386000E+00	1.9038555620E+00
1.4663463000E+01	8.3968680000E+00	1.8327572350E+00
1.3977957000E+01	8.1835996000E+00	1.8375782970E+00
1.3834139000E+01	7.6984116000E+00	1.7185299400E+00
1.3274651000E+01	7.6038198000E+00	1.7151947020E+00
1.2715163000E+01	7.5092279000E+00	1.6835663320E+00
1.2530594000E+01	7.0693639000E+00	1.5677123070E+00
1.2346025000E+01	6.6294998000E+00	1.4800000190E+00
1.1863721000E+01	6.5065596000E+00	1.4800000190E+00
1.1919099000E+01	5.9836864000E+00	1.5248100760E+00
1.1292555000E+01	5.8754284000E+00	1.5418827530E+00
1.3074580000E+01	5.7668922000E+00	1.5481941700E+00
1.3795156000E+01	5.4111104000E+00	1.5798559190E+00
1.2401403000E+01	6.1066266000E+00	1.5082292560E+00
1.2893731000E+01	6.1790090000E+00	1.5148532390E+00
1.4374099000E+01	5.6234280000E+00	1.5765483380E+00
1.4986218000E+01	5.0272884000E+00	1.6347141270E+00
1.6019240000E+01	5.1216748000E+00	1.6388185020E+00
1.6582878000E+01	4.4209357000E+00	1.7643656730E+00
1.7406352000E+01	3.3638649000E+00	2.0058960910E+00
1.7716814000E+01	2.1955266000E+00	2.2821290490E+00
1.9251298000E+01	2.2419095000E+00	2.2874670030E+00
1.9665895000E+01	1.0432613000E+00	2.4970576760E+00
2.0544125000E+01	0.0000000000E+00	2.6030550000E+00
1.7664454000E+01	1.0681886000E+01	2.1501386170E+00
1.6948481000E+01	9.5393772000E+00	1.9371995930E+00
1.6537178000E+01	8.7320040000E+00	1.7656142710E+00
1.5790739000E+01	8.7320040000E+00	1.8080854420E+00
1.8605626000E+01	1.3200646000E+01	2.3078236580E+00
1.8793937000E+01	1.2029534000E+01	2.2439370160E+00
2.0143358000E+01	1.3497633000E+01	2.2817864420E+00
2.1025327000E+01	1.5103064000E+01	2.2421147820E+00
1.5251745000E+01	8.0134351000E+00	1.6941869260E+00
1.4542942000E+01	7.8559234000E+00	1.7205278870E+00
1.4075134000E+01	7.3067272000E+00	1.5778663160E+00
1.3582411000E+01	7.2363381000E+00	1.5855419640E+00
1.3022923000E+01	7.1417463000E+00	1.5774800780E+00
1.2838354000E+01	6.7018822000E+00	1.4800000190E+00
1.3511530000E+01	6.3621478000E+00	1.5235350130E+00
1.3692379000E+01	5.9500310000E+00	1.5597209930E+00
1.3330682000E+01	6.7742647000E+00	1.4800000190E+00
1.4839824000E+01	6.1828968000E+00	1.5577135090E+00
1.4947821000E+01	5.7398609000E+00	1.5694966320E+00
1.4266101000E+01	6.0664639000E+00	1.5625426770E+00
1.5507617000E+01	5.7656083000E+00	1.5636854170E+00
1.7131283000E+01	5.2130755000E+00	1.6275689600E+00
1.6228964000E+01	5.7981804000E+00	1.5598571300E+00
1.7786321000E+01	4.4818696000E+00	1.7303404810E+00
1.8914710000E+01	3.4239677000E+00	2.0061550140E+00
2.0426924000E+01	3.4750069000E+00	2.0318560600E+00
2.0770453000E+01	2.3352460000E+00	2.2841930390E+00
2.1112464000E+01	1.2759793000E+00	2.4663767810E+00
2.2535833000E+01	0.0000000000E+00	2.6625461580E+00
1.9087315000E+01	1.0742424000E+01	2.0666501520E+00
1.8669862000E+01	9.6917118000E+00	1.8823878770E+00
1.7849503000E+01	9.5961460000E+00	1.9134659770E+00
1.7290929000E+01	8.8914220000E+00	1.7870595460E+00
1.6732356000E+01	8.1866981000E+00	1.6368870740E+00
1.5992050000E+01	8.1000666000E+00	1.6531581880E+00
2.0275467000E+01	1.1941075000E+01	2.1934366230E+00
2.1951462000E+01	1.4080342000E+01	2.2820341590E+00
2.1440137000E+01	1.2870718000E+01	2.2596588130E+00
2.2995191000E+01	1.5397411000E+01	2.2816514970E+00
1.5769385000E+01	7.6050172000E+00	1.5558271410E+00
1.5276661000E+01	7.5346281000E+00	1.5633096690E+00
1.4783937000E+01	7.4642390000E+00	1.5841796400E+00
1.4316130000E+01	6.9150429000E+00	1.4800000190E+00
1.3823406000E+01	6.8446538000E+00	1.4800000190E+00
1.4004254000E+01	6.4325369000E+00	1.5273346900E+00
1.5070701000E+01	6.6193590000E+00	1.5221474170E+00
1.4577977000E+01	6.5489699000E+00	1.5279881950E+00
1.5399620000E+01	6.2086442000E+00	1.5485610960E+00
1.5959415000E+01	6.2343916000E+00	1.5406911370E+00
1.8182391000E+01	5.3501766000E+00	1.5993890760E+00
1.7652857000E+01	5.9942212000E+00	1.5471456050E+00
1.6906450000E+01	5.9110813000E+00	1.5526266100E+00
1.6636902000E+01	6.3472925000E+00	1.5257787700E+00
1.8867897000E+01	4.5732703000E+00	1.7289528850E+00
1.9873305000E+01	4.6342041000E+00	1.7484707830E+00
2.0787312000E+01	4.7103714000E+00	1.7533040050E+00
2.1952750000E+01	3.5010552000E+00	2.0372323990E+00
2.2286001000E+01	2.3504321000E+00	2.2922742370E+00
2.2381553000E+01	1.0600538000E+00	2.5248403550E+00
2.4020034000E+01	1.0461155000E+00	2.5267786980E+00
2.4527542000E+01	0.0000000000E+00	2.6281957630E+00
2.0650694000E+01	1.0677617000E+01	1.9782657620E+00
1.9614336000E+01	9.8288129000E+00	1.8520371910E+00
1.9213498000E+01	9.0801765000E+00	1.7416894440E+00
1.8417139000E+01	9.0961873000E+00	1.7902154920E+00
1.7954478000E+01	9.0594022000E+00	1.7971165180E+00
1.8059454000E+01	8.5226584000E+00	1.6856441500E+00
1.7395905000E+01	8.3546782000E+00	1.6659729480E+00
1.7001670000E+01	7.7665733000E+00	1.5370278360E+00
1.6509690000E+01	7.6916487000E+00	1.5328059200E+00
2.1849639000E+01	1.1786769000E+01	2.1815054420E+00
2.3499213000E+01	1.4459225000E+01	2.3314127920E+00
2.3030755000E+01	1.3051006000E+01	2.2716650960E+00
2.4965093000E+01	1.5691411000E+01	2.3404984470E+00
1.6287025000E+01	7.1965994000E+00	1.4800000190E+00
1.5794301000E+01	7.1262102000E+00	1.4800000190E+00
1.5301577000E+01	7.0558211000E+00	1.4800000190E+00
1.4808853000E+01	6.9854320000E+00	1.4800000190E+00
1.5630496000E+01	6.6451064000E+00	1.5211398600E+00
1.6123220000E+01	6.7154955000E+00	1.5099353790E+00
1.9126866000E+01	5.4720443000E+00	1.6018052100E+00
1.8355187000E+01	6.0667440000E+00	1.5440077780E+00
1.8016719000E+01	6.5327163000E+00	1.5232253070E+00
1.7314388000E+01	6.4601934000E+00	1.5229492190E+00
1.6800707000E+01	6.8283964000E+00	1.5023503300E+00
2.0208441000E+01	5.6548457000E+00	1.6012313370E+00
2.0939647000E+01	5.7614799000E+00	1.5990364550E+00
2.1731787000E+01	5.5634450000E+00	1.6251180170E+00
2.2005989000E+01	4.6799045000E+00	1.7578263280E+00
2.3130160000E+01	4.6080976000E+00	1.7794268130E+00
2.3476769000E+01	3.4784414000E+00	2.0520834920E+00
2.3751053000E+01	2.2657634000E+00	2.3177199360E+00
2.5295916000E+01	2.2924233000E+00	2.3112108710E+00
2.5676375000E+01	1.0842470000E+00	2.5057477950E+00
2.6519250000E+01	0.0000000000E+00	2.6328310970E+00
2.2207908000E+01	1.0878253000E+01	2.0093512540E+00
2.1716553000E+01	9.9354471000E+00	1.8070328240E+00
2.0909180000E+01	9.9202137000E+00	1.8128571510E+00
2.0360776000E+01	9.9202137000E+00	1.8291254040E+00
2.0316080000E+01	9.3164441000E+00	1.7245540620E+00
1.9733287000E+01	9.1746835000E+00	1.7308650020E+00
1.9504563000E+01	8.6907357000E+00	1.6601195340E+00
1.8984774000E+01	8.5962287000E+00	1.6702404020E+00
1.8522114000E+01	8.5594435000E+00	1.6806159020E+00
1.8154625000E+01	8.0251840000E+00	1.5683839320E+00
1.7665220000E+01	7.9345534000E+00	1.5615262990E+00
1.7270985000E+01	7.3464484000E+00	1.4800000190E+00
1.6779005000E+01	7.2715239000E+00	1.4800000190E+00
2.3373564000E+01	1.1740780000E+01	2.1228246690E+00
2.4523641000E+01	1.4041053000E+01	2.3384213450E+00
2.4748011000E+01	1.2784104000E+01	2.2285046580E+00
2.5726475000E+01	1.4831531000E+01	2.3315970900E+00
2.6951553000E+01	1.5836257000E+01	2.2461597920E+00
1.9667245000E+01	6.3108270000E+00	1.5447018150E+00
1.9179982000E+01	6.1895226000E+00	1.5460319520E+00
1.8719049000E+01	6.6052391000E+00	1.5306382180E+00
1.8484422000E+01	7.0664744000E+00	1.5075850490E+00
1.7782092000E+01	6.9939515000E+00	1.5001511570E+00
1.7292687000E+01	6.9033209000E+00	1.5019795890E+00
2.0226412000E+01	6.3974585000E+00	1.5468239780E+00
2.1609919000E+01	6.1880167000E+00	1.5604717730E+00
2.0938718000E+01	6.6010837000E+00	1.5390300750E+00
2.2478226000E+01	6.3098844000E+00	1.5566515920E+00
2.2767662000E+01	5.5786785000E+00	1.6241018770E+00
2.4245307000E+01	5.5634450000E+00	1.6528594490E+00
2.4665800000E+01	4.6079911000E+00	1.8150618080E+00
2.4991198000E+01	3.4785357000E+00	2.0764334200E+00
2.6527227000E+01	3.5330757000E+00	2.0726804730E+00
2.6828925000E+01	2.3925035000E+00	2.2981393340E+00
2.7132414000E+01	1.3214114000E+00	2.4887514110E+00
2.8510959000E+01	0.0000000000E+00	2.6411876680E+00
2.3769011000E+01	1.0814794000E+01	1.9105417730E+00
2.3106694000E+01	9.9574672000E+00	1.7750136850E+00
2.2345730000E+01	9.9705410000E+00	1.8017346860E+00
2.1835420000E+01	9.2123931000E+00	1.6695029740E+00
2.1189939000E+01	9.0687640000E+00	1.6494312290E+00
2.0607145000E+01	8.9270034000E+00	1.6483721730E+00
2.0024352000E+01	8.7852428000E+00	1.6503481860E+00
1.9596095000E+01	8.2432303000E+00	1.5663905140E+00
1.9106690000E+01	8.1525997000E+00	1.5761766430E+00
1.8617285000E+01	8.0619691000E+00	1.5655429360E+00
1.8249796000E+01	7.5277096000E+00	1.4800000190E+00
1.7760391000E+01	7.4370790000E+00	1.4800000190E+00
2.4656610000E+01	1.1687295000E+01	2.0584774020E+00
2.5773167000E+01	1.3699887000E+01	2.2958617210E+00
2.6141932000E+01	1.2676985000E+01	2.1979479790E+00
2.5799120000E+01	1.1687295000E+01	2.0299289230E+00
2.6727028000E+01	1.4605747000E+01	2.2918515210E+00
2.7881027000E+01	1.4919748000E+01	2.2430341240E+00
2.8938013000E+01	1.5981103000E+01	2.1683142190E+00
1.9693577000E+01	6.8478480000E+00	1.5289671420E+00
1.9206313000E+01	6.7265436000E+00	1.5297555920E+00
1.8973827000E+01	7.1571050000E+00	1.5061528680E+00
1.8739201000E+01	7.6183402000E+00	1.4800000190E+00
2.0252744000E+01	6.9344795000E+00	1.5291619300E+00
2.1520713000E+01	6.7375898000E+00	1.5304796700E+00
2.1985373000E+01	6.8478480000E+00	1.5271327500E+00
2.0811910000E+01	7.0211110000E+00	1.5209479330E+00
2.1276570000E+01	7.1313692000E+00	1.5117936130E+00
2.3635969000E+01	6.3860517000E+00	1.5621550080E+00
2.3198214000E+01	7.0368622000E+00	1.5277378560E+00
2.2481535000E+01	6.9581063000E+00	1.5247004030E+00
2.4824178000E+01	6.4165186000E+00	1.5759499070E+00
2.5494451000E+01	5.5786785000E+00	1.6686465740E+00
2.6208602000E+01	4.6491650000E+00	1.8232765200E+00
2.7550967000E+01	4.6951380000E+00	1.8394901750E+00
2.8058687000E+01	3.5886847000E+00	2.0797028540E+00
2.8340482000E+01	2.4136344000E+00	2.3177633290E+00
2.8389503000E+01	1.1012202000E+00	2.5400114060E+00
3.0020882000E+01	1.0810679000E+00	2.5303869250E+00
3.0502667000E+01	0.0000000000E+00	2.5954194070E+00
2.5304731000E+01	1.0840178000E+01	1.8356161120E+00
2.4580443000E+01	1.0087782000E+01	1.7148671150E+00
2.3857703000E+01	1.0049756000E+01	1.7563195230E+00
2.3231911000E+01	9.4483107000E+00	1.6832516190E+00
2.2480902000E+01	9.3560223000E+00	1.6901795860E+00
2.2322970000E+01	8.8043883000E+00	1.5968463420E+00
2.1677488000E+01	8.6607592000E+00	1.5764877800E+00
2.1188083000E+01	8.5701286000E+00	1.5685658450E+00
2.0605289000E+01	8.4283680000E+00	1.5671713350E+00
2.0115884000E+01	8.3377374000E+00	1.5673217770E+00
1.9718011000E+01	7.7996014000E+00	1.4800000190E+00
1.9228606000E+01	7.7089708000E+00	1.4800000190E+00
2.7261972000E+01	1.3751086000E+01	2.2562778000E+00
2.7782065000E+01	1.2807747000E+01	2.1478912830E+00
2.7033030000E+01	1.1717762000E+01	2.0122923850E+00
2.6383542000E+01	1.0789410000E+01	1.8067791460E+00
2.8907805000E+01	1.4175312000E+01	2.2277874950E+00
2.9735164000E+01	1.5313179000E+01	2.2108335490E+00
3.0924473000E+01	1.6125949000E+01	2.1834137440E+00
1.9950497000E+01	7.3690400000E+00	1.5021007060E+00
1.9461092000E+01	7.2784094000E+00	1.5024137500E+00
2.0509664000E+01	7.4556715000E+00	1.5001592640E+00
2.1741230000E+01	7.2416275000E+00	1.5080277920E+00
2.2237392000E+01	7.3518857000E+00	1.5058722500E+00
2.0999069000E+01	7.5463021000E+00	1.4930219650E+00
2.1463728000E+01	7.6565603000E+00	1.4883067610E+00
2.3710127000E+01	7.0368622000E+00	1.5354416370E+00
2.4348050000E+01	7.1077424000E+00	1.5390357970E+00
2.3245467000E+01	7.4621439000E+00	1.5098216530E+00
2.2733554000E+01	7.4621439000E+00	1.5033729080E+00
2.5233390000E+01	7.1861606000E+00	1.5411024090E+00
2.5920987000E+01	6.5231528000E+00	1.5783054830E+00
2.6576026000E+01	5.7005461000E+00	1.6598031520E+00
2.7566201000E+01	5.8224138000E+00	1.6492161750E+00
2.8754410000E+01	5.8681141000E+00	1.7007482050E+00
2.9279201000E+01	4.7511338000E+00	1.9030444620E+00
2.9565691000E+01	3.5686585000E+00	2.1551911830E+00
2.9789953000E+01	2.3200764000E+00	2.3752207760E+00
3.1321806000E+01	2.3238225000E+00	2.4341237550E+00
3.1674953000E+01	1.1094427000E+00	2.5661306380E+00
3.2494376000E+01	0.0000000000E+00	2.6330084800E+00
2.5943741000E+01	1.0164864000E+01	1.6966023450E+00
2.5324532000E+01	1.0075119000E+01	1.6841554640E+00
2.5222240000E+01	9.6200552000E+00	1.6199336050E+00
2.4602580000E+01	9.5803272000E+00	1.6442415710E+00
2.3982920000E+01	9.5405992000E+00	1.6711688040E+00
2.3566393000E+01	8.9691192000E+00	1.5892536640E+00
2.2815384000E+01	8.8768307000E+00	1.5988116260E+00
2.2657452000E+01	8.3251968000E+00	1.4800000190E+00
2.2165038000E+01	8.2527544000E+00	1.4800000190E+00
2.1675632000E+01	8.1621238000E+00	1.4800000190E+00
2.1186227000E+01	8.0714932000E+00	1.4800000190E+00
2.0696822000E+01	7.9808626000E+00	1.4800000190E+00
2.0207417000E+01	7.8902320000E+00	1.4800000190E+00
2.9329678000E+01	1.2904213000E+01	2.1031839850E+00
2.8510675000E+01	1.1778695000E+01	1.9257726670E+00
2.7792343000E+01	1.0967097000E+01	1.8111872670E+00
2.7056213000E+01	1.0789410000E+01	1.7921564580E+00
2.6846929000E+01	1.0183631000E+01	1.6847701070E+00
3.0420317000E+01	1.4881687000E+01	2.2348408700E+00
3.0537482000E+01	1.3929259000E+01	2.2241783140E+00
3.1798218000E+01	1.5106533000E+01	2.2320811750E+00
3.2910933000E+01	1.6270795000E+01	2.2161562440E+00
2.1953134000E+01	7.7471909000E+00	1.4861822130E+00
2.2449296000E+01	7.8574492000E+00	1.4875228400E+00
2.3757381000E+01	7.4621439000E+00	1.5177500250E+00
2.4395303000E+01	7.5330242000E+00	1.5226562020E+00
2.5033226000E+01	7.6039045000E+00	1.5249898430E+00
2.3453623000E+01	7.9298916000E+00	1.4902794360E+00
2.2941710000E+01	7.9298916000E+00	1.4869751930E+00
2.5740099000E+01	7.7285719000E+00	1.5248053070E+00
2.5940263000E+01	7.3108280000E+00	1.5402700900E+00
2.6891218000E+01	6.6137756000E+00	1.5800819400E+00
2.6701497000E+01	7.3694236000E+00	1.5344421860E+00
2.7764236000E+01	6.7211877000E+00	1.5824685100E+00
2.9775052000E+01	6.0204487000E+00	1.7129149440E+00
2.8906745000E+01	6.8125885000E+00	1.5984261040E+00
3.0778318000E+01	4.7253535000E+00	2.0217328070E+00
3.1054197000E+01	3.5363793000E+00	2.2509357930E+00
3.2578042000E+01	3.5432501000E+00	2.3361005780E+00
3.2857002000E+01	2.4039214000E+00	2.4828791620E+00
3.3139459000E+01	1.3392883000E+00	2.5970025060E+00
3.4486084000E+01	0.0000000000E+00	2.6240124700E+00
2.6460657000E+01	9.7995437000E+00	1.6246001720E+00
2.5841448000E+01	9.7097995000E+00	1.6184883120E+00
2.5663603000E+01	9.2243232000E+00	1.5471313000E+00
